Fire Started,Temp (C),average humidity %,average wind speed,Unnamed: 0,Incident Name,County,Administrative Unit,Acres Burned,Crews Involved,Dozers,Engines,Fatalities,Helicopters,Injuries,Personnel Involved,Structures Damaged,Structures Destroyed,Structures Threatened,Water Tenders,Fire Extinguished,Longitude,Latitude,Incident ID
2020-06-05,21.969444446666667,69.875,13.916666666666666,1497,McGary Fire ,Solano,Cordelia Fire Department,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-05T15:10:00Z,-122.156313,38.196893,5698ae57-d61f-421b-8b75-623e9aa6debb
2020-06-06,23.901388890000003,70.01388888999999,19.54027778,1498,Gulch Fire,Sonoma,CAL FIRE Sonoma Lake Napa Unit ,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-08T18:30:00Z,-122.536406,38.216134,e3e89516-4647-44bf-bd24-3293303f0776
2020-06-06,23.901388890000003,70.01388888999999,19.54027778,1499,Quail Fire,Solano,CALFIRE Sonoma Lake Napa Unit ,1837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-10T07:48:00Z,-122.038208,38.470809,74b04a44-7cc1-4c8e-bd9e-9f3efa631df4
2020-06-06,23.901388890000003,70.01388888999999,19.54027778,1500,Willow Fire ,Contra Costa,CALFIRE Santa Clara Unit ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-07T07:52:00Z,-122.002811,37.994368,b5527f83-ebbe-4b09-a701-4b4fe6d37b45
2020-06-07,25.07361111333333,66.73611111000001,23.462500003333332,1501,Bitterwater Fire,Monterey,CAL FIRE San Benito-Monterey,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-10 23:41:00+00:00,-121.0781,36.2644,9247b89a-38f0-4e14-ac4a-59386cf867b4
2020-06-07,25.07361111333333,66.73611111000001,23.462500003333332,1502,Hunters Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-10T07:03:00Z,-120.215454,37.61955,876b63ff-62a2-4584-8aa2-d99f027c0e9f
2020-06-08,23.293055556666662,70.93055555333333,26.444444443333335,1503,Sperry Fire,Stanislaus,CAL FIRE Santa Clara Unit ,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-08T18:42:00Z,-121.16483,37.463636,5a6e0c14-2906-4547-8024-e7b33071104b
2020-06-08,23.293055556666662,70.93055555333333,26.444444443333335,1504,Grand Fire,Riverside,CAL FIRE / Riverside County Fire ,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-09T09:51:00Z,-117.37581,33.638067,8a4b6636-55b6-4999-9de4-7b0cb22390a2
2020-06-08,23.293055556666662,70.93055555333333,26.444444443333335,1505,Bradley Fire ,Monterey,CAL FIRE San Benito Monterey Unit ,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-09T12:24:00Z,-120.81509,35.94979,6b50bab1-7dcf-43c8-b4d1-afada595dd32
2020-06-08,23.293055556666662,70.93055555333333,26.444444443333335,1506,Sierra Fire,Riverside,Corona Fire Department,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-09T18:45:00Z,-117.46036,33.82925,125e30fa-37fb-46ea-86ab-13058518aab6
2020-06-08,23.293055556666662,70.93055555333333,26.444444443333335,1507,Oak Fire,Riverside, CAL FIRE Riverside County Fire Department,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-08T20:46:00Z,-116.89655,33.78275,fdd59b55-6aa2-442f-b788-e1291bb49cb1
2020-06-09,21.898611113333335,86.66666666666667,18.24861111,1508,Cronan Fire ,El Dorado,CAL FIRE Amador-El Dorado Unit,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-12 04:58:58+00:00,-120.988571,38.827755,d77e9eeb-a4ed-41b8-adff-9dd99aac5971
2020-06-09,21.898611113333335,86.66666666666667,18.24861111,1509,Vineyard Fire ,Mendocino,CAL FIRE Mendocino Unit ,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-10T18:57:00Z,-123.21318,38.89695,dc1f8080-9c95-40e3-859b-71f6a080f05b
2020-06-09,21.898611113333335,86.66666666666667,18.24861111,1510,India Fire,San Diego,Camp Pendleton,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-12T09:23:00Z,-117.47166,33.37579,21f49b4c-a5cd-4f17-90fd-b9f464b823c1
2020-06-10,22.86527778,80.72222222333333,9.595833333333333,1511,Elizabeth Fire,Ventura,Ventura County Fire Department,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-12T07:53:00Z,-119.17808,34.29475,c3c10b8f-a073-4ca6-bb7f-fdc57cf82b4c
2020-06-10,22.86527778,80.72222222333333,9.595833333333333,1512,Soda Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-11T20:23:00Z,-120.00521,35.35146,3e6e0977-3563-442d-8bf3-d87c97b49880
2020-06-10,22.86527778,80.72222222333333,9.595833333333333,1513,Lime Fire,Ventura,"Unified Command: CAL FIRE, Ventura County Fire Department and Las Padres National Forrest",803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17T13:42:00Z,-118.77347,34.46182,4561c1c7-f447-4450-9ea8-f9717ee19f8d
2020-06-11,22.2625,82.02777777666667,17.098611112333334,1514,Skyline Fire,San Diego,CAL FIRE San Diego Unit,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-14T18:47:00Z,-116.7862,32.73044,36e3b13b-c2d3-44f5-ba9f-23c1e9f73878
2020-06-11,22.2625,82.02777777666667,17.098611112333334,1515,Border 7 Fire,San Diego,CAL FIRE San Diego Unit,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-13T18:00:00Z,-116.690712,32.580882,203115aa-8ef9-436c-9d18-32613f9fa286
2020-06-11,22.2625,82.02777777666667,17.098611112333334,1516,Watt Fire,Placer,CAL FIRE Nevada-Yuba-Placer Unit,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-11T20:46:00Z,-121.378879,38.733421,e86309b6-2223-4448-a7a2-bb83d4bc8352
2020-06-12,20.893055556666667,85.01388888999999,16.791666666666668,1517,Grant Fire,Sacramento,CAL FIRE Amador-El Dorado Unit,5042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17T08:11:00Z,-121.201927,38.520981,86e91f38-4e2e-406f-ad97-5a3b47a9ce76
2020-06-12,20.893055556666667,85.01388888999999,16.791666666666668,1518,Hog Fire,Fresno,USFS Sierra National Forest,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08T08:31:00Z,-119.36572,36.82276,50adb8e9-d672-49fa-95d0-657879169302
2020-06-13,22.944444443333335,79.48611111000001,17.256944445666665,1519,Cornetts Fire,Mariposa,CALFIRE Madera-Mariposa-Merced Unit,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-16T19:17:00Z,-120.08522,37.40827,44bf7479-689e-4203-9f38-8b05917db66b
2020-06-13,22.944444443333335,79.48611111000001,17.256944445666665,1520,Dawson Fire ,Riverside,CAL FIRE Riverside County Fire,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-13T08:26:00Z,-117.461925,33.776033,90d7bf99-5b46-4a48-a07c-7468829e50b3
2020-06-13,22.944444443333335,79.48611111000001,17.256944445666665,1521,Hopland Fire,Mendocino, CAL FIRE Mendocino Unit,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-14T07:36:00Z,-80.49163,39.14783,2aa93d4d-809e-42ed-8025-7449711f667d
2020-06-14,23.809722223333335,65.91666666666667,19.179166666666667,1522,Drum Fire,Santa Barbara,Lead agency: Santa Barbara County Fire,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-23 17:33:45+00:00,-120.28867,34.63309,b19c7e40-eac0-4c33-9414-590752f5c100
2020-06-15,24.03333333333333,67.47222222333333,13.730555557666667,1523,Avila Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit ,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-19T07:27:00Z,-120.69959,35.17977,4382036a-3c19-479e-9a78-325007c1de3b
2020-06-16,21.472222220000003,76.61111111000001,22.08611111,1524,Bitter Fire ,San Benito,CAL FIRE San Benito-Monterey Unit ,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-21T19:27:00Z,-120.92925,36.3011,2190e4db-2b64-4d98-a5f9-00cc6221eec8
2020-06-16,21.472222220000003,76.61111111000001,22.08611111,1525,Riata Fire ,San Luis Obispo,CAL FIRE San Luis Obispo Unit,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17T14:59:00Z,-120.56823,35.40953,2250dea8-20a0-4e5e-b86e-bfe7821892c2
2020-06-16,21.472222220000003,76.61111111000001,22.08611111,1526,Walker Fire,Calaveras,CAL FIRE Tuolumne-Calaveras Unit,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-20T19:10:00Z,-120.72958,38.07741,55a8e286-c088-45dc-8010-5c604dba3b69
2020-06-17,20.03611111,86.73611111333332,21.583333336666666,1527,Nelson Fire ,Butte,CAL FIRE/Butte County Fire Department,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17T19:20:00Z,-121.60037,39.52408,fc3411f0-f9e0-4d0c-86a3-71afbac23f4a
2020-06-17,20.03611111,86.73611111333332,21.583333336666666,1528,Liberty Fire,San Joaquin,CAL FIRE Amador-El Dorado Unit,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-18T10:44:00Z,-121.20828,38.23432,7fc52805-21d4-4a56-b711-859d8c39e704
2020-06-17,20.03611111,86.73611111333332,21.583333336666666,1529,Gyle Fire,Tehama,CAL FIRE Tehama-Glenn Unit,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-21 01:36:34+00:00,-122.205628,40.000132,5a06793f-5f95-411b-9cce-b340ddd72061
2020-06-17,20.03611111,86.73611111333332,21.583333336666666,1530,Ridge Fire,Monterey,Unknown,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-22T09:07:00Z,-121.42113,35.9497,0cb8b199-ab94-42a5-a441-db7f272b170c
2020-06-17,20.03611111,86.73611111333332,21.583333336666666,1531,Baker Fire,Kern,Kern County Fire Department,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-18T19:17:00Z,-118.6894,35.27678,c276a99a-8208-4402-b538-1e50aae50d63
2020-06-18,21.505555553333334,78.72222222333333,17.718055553333333,1532,Nelson Fire,Placer,CAL FIRE Nevada-Yuba-Placer Unit,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-18T19:24:00Z,-121.33956,38.89178,2a79a833-693d-4dff-a199-c93b5a3ebe39
2020-06-18,21.505555553333334,78.72222222333333,17.718055553333333,1533,Fork Fire,Tulare,CAL FIRE Tulare Unit,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-22T19:26:00Z,-118.845123,36.37085,0fc1bc5b-7ac5-4a2c-8048-9ed74623b838
2020-06-18,21.505555553333334,78.72222222333333,17.718055553333333,1534,Teddy Fire,Butte,CAL FIRE Butte Unit/Butte County Fire Department,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-18T08:53:00Z,-121.45372,39.37577,036cc8f1-ab4e-488c-8c46-86ebbb176d3e
2020-06-19,23.65833333333333,73.55555555333333,12.704166666666666,1535,Springs Fire,Tulare,CAL FIRE Tulare Unit,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-22T19:22:00Z,-118.8613,35.89133,0413caad-a48e-447b-8ed8-1c8933360f21
2020-06-20,23.291666663333334,75.91666666666667,20.900000000000002,1536,Honcut Fire,Butte,CALFIRE Butte Unit,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-20T19:14:00Z,-121.53976,39.36894,a1959cb6-24e4-45e6-bcca-b792abe932ce
2020-06-20,23.291666663333334,75.91666666666667,20.900000000000002,1537,East Fire,Modoc,CALFIRE Lassen-Modoc Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-23 07:47:14+00:00,-120.54161,41.5017,d7f02c71-a8b5-440a-b4a8-b8e011e214e3
2020-06-21,22.65833333333333,77.125,22.159722223333333,1538,Quarter Fire,Tuolumne,USFS Stanislaus National Forest,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-07T14:34:00Z,-120.20316,38.08264,641c7a44-b74a-4dce-bd7d-44078847003b
2020-06-21,22.65833333333333,77.125,22.159722223333333,1539,Hunter Fire,Monterey,CAL FIRE San Benito Unit ,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-25T18:55:00Z,-121.08753,35.90835,c50ced87-e83c-406c-b349-49cad87e680f
2020-06-21,22.65833333333333,77.125,22.159722223333333,1540,Stage Fire,Monterey,CAL FIRE San Benito Unit ,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-22T19:12:00Z,-121.57407,36.69845,d0e31652-2b1e-4316-a1e0-c18ecb4ddbd7
2020-06-22,22.352777776666667,85.84722222333333,22.959722223333333,1541,Grade Fire ,Tulare,CAL FIRE Tulare Unit,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-26T06:39:00Z,-119.19677,36.5537,e7d05a34-0fdc-4db2-b713-0e10119d105d
2020-06-22,22.352777776666667,85.84722222333333,22.959722223333333,1542,River Fire,San Luis Obispo,Unknown,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-23T09:04:00Z,-120.68326,35.62906,58e5665a-7aff-4f14-8ebe-490e73d3d37a
2020-06-22,22.352777776666667,85.84722222333333,22.959722223333333,1543,Rico Fire ,Monterey,CAL FIRE San Benito-Monterey Unit,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-23T07:07:00Z,-120.87858,35.9789,cf392ebe-9c69-4a28-b52b-3772c06b493c
2020-06-23,22.430555553333335,86.625,31.15833333,1544,Sycamore Fire,Fresno,CAL FIRE Fresno County Fire,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-26T18:04:00Z,-119.33439,36.97511,c5071feb-80ec-4fbb-9d2f-eee1f1cea68a
2020-06-23,22.430555553333335,86.625,31.15833333,1545,R-2 Fire,Lassen,Bureau of Land Management Northern California District,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-26T18:00:00Z,-120.28147,40.43203,7d7f682a-0266-4758-93e6-795488af0687
2020-06-24,22.734722223333335,79.77777777666667,18.036111111,1546,R-3 Fire,Lassen,Unknown,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-26T18:00:00Z,-120.04635,40.44793,54364494-e201-476a-8dc7-fbf2e0f94f60
2020-06-24,22.734722223333335,79.77777777666667,18.036111111,1547,58 Fire,Riverside,CAL FIRE Riverside County Fire ,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-27T06:58:00Z,-115.96594,33.27665,5b8b9b63-9cc6-4d55-9502-87009d75732c
2020-06-25,23.786111109999997,80.16666667,17.570833333333333,1548,Diablo Fire,Stanislaus,CAL FIRE Santa Clara Unit,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-26T18:32:00Z,-121.18355,37.46265,64b9cf19-314a-4986-ae35-cf89f1f8bc2a
2020-06-25,23.786111109999997,80.16666667,17.570833333333333,1549,Bend Fire,San Luis Obispo,BLM California Central District,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-28T07:06:00Z,-119.88048,35.30742,d10cd103-f627-497d-a338-6430438ed7fb
2020-06-26,24.327777776666665,84.93055555666666,13.441666666666668,1550,Aurora Fire,Mono,BLM Central California District,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02T11:07:00Z,-119.00289,38.22554,5b2b1489-ad5b-4104-b267-fdd61c0c48e9
2020-06-26,24.327777776666665,84.93055555666666,13.441666666666668,1551,Indian Fire,Riverside,CAL FIRE/Riverside County Fire Department,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-30 02:05:00+00:00,-116.750925,33.565093,b13b3fea-fd2f-4c14-925b-63737df97f2e
2020-06-27,23.945833336666666,85.11111111000001,12.999999999000002,1552,Poeville Fire,State of Nevada,Unified Command: USFS and Truckee Meadows Fire Protection District,2975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06T14:36:00Z,-119.81098,39.32596,4db7101a-8097-4211-ab16-544f136dd35c
2020-06-28,22.32361111,82.69444444333334,23.022222220000003,1553,Pass Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-03T07:34:00Z,-121.21912,37.06641,a9397846-b830-4a42-a7e6-d2be9684a989
2020-06-28,22.32361111,82.69444444333334,23.022222220000003,1554,Gage Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-28T11:06:00Z,-120.96759,35.69993,a6c54f7f-20f5-4c3b-a27b-745d7274def6
2020-06-29,22.041666666666668,79.34722222333333,15.025000001,1555,Muck Fire ,Lassen,CAL FIRE Lassen- Modoc Unit ,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-29T18:49:00Z,-121.2199939,41.0336731,58a3d354-a532-440e-bfa8-aca414cf4cd0
2020-06-30,22.84583333666667,80.33333333333333,16.266666666666666,1556,Avacado Fire,Butte,CAL FIRE Butte Unit ,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-03T19:15:00Z,-121.4319,39.3784,fd24cc01-1057-4572-a83b-1775d49f42f7
2020-06-30,22.84583333666667,80.33333333333333,16.266666666666666,1557,Flat Fire,Trinity,Shasta Trinity National Forest,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-24T15:25:00Z,-123.437051,40.791509,49378c25-ecdb-406d-829b-755f2b248fcd
2020-07-01,24.50416667,75.47222222333333,15.876388890000001,1558,Bena Fire,Kern,Kern County Fire Department,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-03T07:30:00Z,-118.702732,35.310132,14042a79-1fd0-4e82-b17d-1b201306de22
2020-07-01,24.50416667,75.47222222333333,15.876388890000001,1559,Rowher Fire,Los Angeles,Angeles National Forest ,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-05T10:43:00Z,-118.324601,34.542742,ba60e1c4-d812-4b33-9a2e-b240a1b29408
2020-07-02,22.28333333333333,83.16666666666667,20.366666666666667,1560,Bonadelle Fire,Madera,Madera County Fire Department,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-03T07:33:00Z,-119.9252132,36.9678542,f969420f-82a1-4edd-b7d3-28672e9d74b3
2020-07-03,22.168055553333332,80.88888888666666,12.195833333333333,1561,Soda Fire ,San Luis Obispo,BLM Central California District,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-05T18:43:00Z,-120.053275,35.393889,ac5dad8d-89f2-4f3f-b710-34661754ebb6
2020-07-03,22.168055553333332,80.88888888666666,12.195833333333333,1562,Mount R Fire,San Bernardino,USFS San Bernardino National Forest,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06T13:27:00Z,-117.124353,34.182436,b564196f-6499-4e1e-b896-7b6211d97f90
2020-07-04,23.399999996666665,79.79166666666667,21.237499996666667,1563,Park Fire,Santa Clara,CAL FIRE Santa Clara Unit ,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06T19:23:00Z,-121.567505,37.166733,7f3042f1-3e76-4c3e-82c9-a0761c1c8b90
2020-07-04,23.399999996666665,79.79166666666667,21.237499996666667,1564,Sheridan Fire,Alameda,CAL FIRE Santa Clara Unit,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-05T18:47:00Z,-121.876277,37.536015,43289809-2636-4d90-8ed2-0012575d9e1d
2020-07-05,24.530555553333333,83.90277778,20.152777779999997,1565,Lake Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit ,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-14 09:39:01+00:00,-120.00485,35.351065,90f61641-f44c-4180-bb82-9238b1effeb7
2020-07-05,24.530555553333333,83.90277778,20.152777779999997,1566,Cotton Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08 16:27:32+00:00,-121.086625,37.091637,a7138f52-b933-4054-ae63-5f8e1e950be3
2020-07-05,24.530555553333333,83.90277778,20.152777779999997,1567,Kings Fire,Fresno,CAL FIRE Fresno Kings Unit,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08 23:36:49+00:00,-119.116536,36.750186,cd2e7a3b-7b00-4da4-8612-a19a22c88fca
2020-07-05,24.530555553333333,83.90277778,20.152777779999997,1568,Crews Fire,Santa Clara,CAL FIRE Santa Clara Unit ,5513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-13T19:06:00Z,-121.501532,37.034839,304a6ef7-53f6-4d2d-8d11-be431a7d75e8
2020-07-05,24.530555553333333,83.90277778,20.152777779999997,1569,Soledad Fire,Los Angeles,Los Angeles County Fire Department and Angeles National Forest,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-10T18:44:00Z,-118.328877,34.467915,2102ace4-f67b-4060-8795-f3cea12917e3
2020-07-06,24.88888889,84.31944444666667,12.505555556666666,1570,California Fire,Contra Costa,CAL FIRE Santa Clara Unit,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-10 00:29:35+00:00,-122.25471,38.02996,fc988bbb-4f93-478d-8a6c-b1be51d436c7
2020-07-06,24.88888889,84.31944444666667,12.505555556666666,1571,Patterson Fire,San Joaquin,CAL FIRE Santa Clara Unit,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06T19:02:00Z,-121.53524,37.71984,ce7dddd1-7a79-4aa4-b6bc-f4181aa2ac05
2020-07-06,24.88888889,84.31944444666667,12.505555556666666,1572,Mountain Meadow Fire ,Solano,Cordelia Fire Protection District and Fairfield City Fire Department,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-09T11:50:00Z,-122.12447,38.21614,deaaf3fb-e0b2-4430-97cc-10d6d626df27
2020-07-07,24.693055556666668,78.19444444333334,16.491666666666667,1573,Brandon Fire,El Dorado,CAL FIRE Amador-El Dorado Unit,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-10 06:29:54+00:00,-120.941267,38.58488,f398ee10-0c99-4096-be61-7c1611035ce1
2020-07-07,24.693055556666668,78.19444444333334,16.491666666666667,1574,Nail Fire,Colusa,USFS Mendocino National Forest,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-09T15:20:00Z,-122.65813,39.35498,a378ae17-9133-433f-8b63-23a1a7c6a4c6
2020-07-09,23.59166666333333,77.84722222,12.494444442333332,1575,Tripp Fire ,Riverside,CAL FIRE / Riverside County Fire ,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-09T07:44:00Z,-116.7464168,33.551838,b4413d75-dc78-4810-9db3-c644a1afc5f3
2020-07-11,23.26944444333333,88.04166667,23.45277778,1576,Alum Fire,Santa Clara,Unified Command: CAL FIRE and San Jose Fire Department,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-11T17:28:00Z,-121.79349,37.37731,49be3366-f2b6-4ff5-8541-a25ad9bdc607
2020-07-11,23.26944444333333,88.04166667,23.45277778,1577,Power Fire,Madera,CAL FIRE Madera-Mariposa-Merced Unit,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-15T19:07:00Z,-119.50307,37.1487,1d6a3faf-2e35-4c7e-9efd-54339ad56ed6
2020-07-13,22.83055555333333,78.73611111000001,11.6875,1578,Elliot Fire,Riverside,CALFIRE Riverside County Fire Unit,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-13T18:45:00Z,-117.108421,33.623968,2865a54c-f7c1-4595-b4b9-1c8082df22ce
2020-07-13,22.83055555333333,78.73611111000001,11.6875,1579,Robinson Fire,Butte,CAL FIRE Butte County Fire Unit,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-15T19:09:00Z,-121.37994,39.43227,dd705c7f-d18b-49a5-be60-c828d5c047fb
2020-07-13,22.83055555333333,78.73611111000001,11.6875,1580,Casino Fire,Riverside,CALFIRE Riverside County Fire Unit/ USFS San Bernardino National Forest,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-15T07:07:00Z,-116.83552,33.48429,777f38a7-7d43-4641-998f-8524c692980c
