location_id,time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_100m (km/h)
0,7/31/2015,25.2,91,4
0,7/31/2015,25.1,92,4.7
0,7/31/2015,25.2,92,6.6
0,7/31/2015,25.3,91,7.6
0,7/31/2015,25.4,91,8.5
0,7/31/2015,25.4,92,9.4
0,7/31/2015,25.3,91,11.2
0,7/31/2015,25.5,90,11.6
0,7/31/2015,25.7,88,10.5
0,7/31/2015,25.9,87,10.8
0,7/31/2015,26,86,11.6
0,7/31/2015,26.4,86,13
0,7/31/2015,26.6,85,12.9
0,7/31/2015,26.8,84,12
0,7/31/2015,27.1,83,11.2
0,7/31/2015,27.3,82,10.7
0,8/1/2015,27.5,82,11.9
0,8/1/2015,27.4,84,12.6
0,8/1/2015,26.9,92,8.7
0,8/1/2015,26.6,93,9.8
0,8/1/2015,26.5,93,10.2
0,8/1/2015,26.4,94,9.4
0,8/1/2015,26.2,94,9.9
0,8/1/2015,26.2,94,11.3
0,8/1/2015,26.1,93,14.6
0,8/1/2015,26,93,16.5
0,8/1/2015,26,93,19.2
0,8/1/2015,25.9,92,22.9
0,8/1/2015,26,91,26.1
0,8/1/2015,26,90,27.5
0,8/1/2015,26.1,90,25.7
0,8/1/2015,26.2,90,24.1
0,8/1/2015,26.4,90,25.8
0,8/1/2015,26.4,90,27.9
0,8/1/2015,26.5,89,27.8
0,8/1/2015,26.8,89,26.6
0,8/1/2015,27,89,28
0,8/1/2015,27.2,88,29.3
0,8/1/2015,27.5,87,31
0,8/1/2015,27.5,87,31.4
0,8/2/2015,27.6,87,33.1
0,8/2/2015,27,90,38.6
0,8/2/2015,27.9,84,32.5
0,8/2/2015,27.8,84,36.1
0,8/2/2015,27.9,83,39.8
0,8/2/2015,27.9,83,34.9
0,8/2/2015,27.8,84,22
0,8/2/2015,27.7,85,18.9
0,8/2/2015,27.6,85,25.6
0,8/2/2015,27.5,86,30.6
0,8/2/2015,26.5,90,33.4
0,8/2/2015,26.1,92,33.6
0,8/2/2015,25.8,93,33.8
0,8/2/2015,25.6,93,33.4
0,8/2/2015,25.7,91,30.8
0,8/2/2015,25.8,91,26
0,8/2/2015,25.9,91,20.9
0,8/2/2015,26,90,20.3
0,8/2/2015,26.2,90,17.9
0,8/2/2015,26.4,90,17.5
0,8/2/2015,26.5,89,15.2
0,8/2/2015,26.8,88,9.7
0,8/2/2015,27,88,8.7
0,8/2/2015,27.1,89,9.1
0,8/3/2015,27.1,90,8.3
0,8/3/2015,27.1,90,8.1
0,8/3/2015,26.6,92,8.5
0,8/3/2015,26.4,92,9.3
0,8/3/2015,26.1,93,12.5
0,8/3/2015,26.1,93,11.6
0,8/3/2015,26,93,12.6
0,8/3/2015,26.1,91,14.8
0,8/3/2015,26.1,91,17.4
0,8/3/2015,26.2,91,19.7
0,8/3/2015,26.4,90,23
0,8/3/2015,26.6,89,23.9
0,8/3/2015,26.9,88,30.8
0,8/3/2015,27.6,85,42.8
0,8/3/2015,25.9,93,34.8
0,8/3/2015,26,92,42.6
0,8/3/2015,25.9,90,42
0,8/3/2015,25.7,87,29.3
0,8/3/2015,25.9,81,20.9
0,8/3/2015,26.1,76,12.5
0,8/3/2015,26.5,73,9.4
0,8/3/2015,26.6,73,11.4
0,8/3/2015,26.5,75,15.6
0,8/3/2015,26.4,78,18.2
0,8/4/2015,26.4,79,18.1
0,8/4/2015,26.3,80,17.9
0,8/4/2015,25.9,81,16.4
0,8/4/2015,25.9,82,15
0,8/4/2015,25.8,83,12.2
0,8/4/2015,25.9,85,11.8
0,8/4/2015,25.9,87,12.3
0,8/4/2015,25.8,89,10
0,8/4/2015,25.7,91,13.4
0,8/4/2015,25.5,93,13.7
0,8/4/2015,25.2,93,19.5
0,8/4/2015,25.1,93,21.6
0,8/4/2015,25.1,92,19.9
0,8/4/2015,25.1,91,20.6
0,8/4/2015,25.1,90,17.3
0,8/4/2015,25.1,89,17.1
0,8/4/2015,25.2,88,16.4
0,8/4/2015,25.5,86,17
0,8/4/2015,25.7,85,16.6
0,8/4/2015,25.9,85,16.1
0,8/4/2015,26,85,16.6
0,8/4/2015,26.1,85,17.8
0,8/4/2015,26.3,86,21
0,8/4/2015,26.4,87,22.3
0,8/5/2015,26.4,88,20.8
0,8/5/2015,26.3,90,18.2
0,8/5/2015,26,91,17.2
0,8/5/2015,25.8,91,20.9
0,8/5/2015,25.9,91,20.7
0,8/5/2015,26,91,24.3
0,8/5/2015,26,91,21.4
0,8/5/2015,26.2,91,18.5
0,8/5/2015,26.3,92,18.5
0,8/5/2015,26.3,93,19.5
0,8/5/2015,25.6,94,19.5
0,8/5/2015,25,93,21.3
0,8/5/2015,25,92,27.8
0,8/5/2015,24.8,91,33.1
0,8/5/2015,24.5,90,30.3
0,8/5/2015,24.6,89,22
0,8/5/2015,24.8,89,13.8
0,8/5/2015,25.1,89,7.9
0,8/5/2015,25.5,89,8.4
0,8/5/2015,25.8,91,15.3
0,8/5/2015,26.1,91,19.9
0,8/5/2015,26.3,91,19.6
0,8/5/2015,26.5,90,19.9
0,8/5/2015,26.8,89,18.4
0,8/6/2015,26.6,90,13.8
0,8/6/2015,26.1,91,5.2
0,8/6/2015,26,90,2.9
0,8/6/2015,26,90,12.6
0,8/6/2015,26.1,90,22
0,8/6/2015,26.1,90,26.6
0,8/6/2015,26,91,28.5
0,8/6/2015,25.9,91,25.8
0,8/6/2015,25.9,92,23.4
0,8/6/2015,25.8,92,22.3
0,8/6/2015,25.8,93,23.4
0,8/6/2015,25.8,93,21.4
0,8/6/2015,25.7,93,15.3
0,8/6/2015,25.6,93,9.5
0,8/6/2015,25.4,94,9.2
0,8/6/2015,25.4,94,8.3
0,8/6/2015,25.5,93,11.5
0,8/6/2015,25.6,93,17.2
0,8/6/2015,25.7,93,23.3
0,8/6/2015,25.8,92,28.2
0,8/6/2015,25.9,91,28.7
0,8/6/2015,26,91,28.4
0,8/6/2015,26.2,90,26.4
0,8/6/2015,26.4,90,22.8
0,8/7/2015,26.5,89,21.9
0,8/7/2015,25.9,90,25.2
0,8/7/2015,26.1,91,19.4
0,8/7/2015,26.1,90,20.7
0,8/7/2015,26.2,89,20.6
0,8/7/2015,25.9,89,14.1
0,8/7/2015,25.5,90,5.5
0,8/7/2015,25.4,91,10.1
0,8/7/2015,25.4,92,3.3
0,8/7/2015,24.9,93,6.2
0,8/7/2015,24,94,5.4
0,8/7/2015,23.4,93,10.7
0,8/7/2015,23.5,91,18
0,8/7/2015,23.7,91,20.3
0,8/7/2015,24.1,93,18.6
0,8/7/2015,24,93,15.4
0,8/7/2015,24.2,91,13.7
0,8/7/2015,24.6,89,9.7
0,8/7/2015,24.7,88,7.7
0,8/7/2015,24.4,90,7.1
0,8/7/2015,24.5,89,9.5
0,8/7/2015,24.9,88,15.1
0,8/7/2015,25.2,88,18.9
0,8/7/2015,25.5,88,19.4
0,8/8/2015,25.4,90,19.6
0,8/8/2015,25.4,90,18.5
0,8/8/2015,24.9,92,12.1
0,8/8/2015,24.8,93,11.2
0,8/8/2015,24.6,93,10.1
0,8/8/2015,24.6,93,9.9
0,8/8/2015,24.5,94,12.1
0,8/8/2015,24.5,94,14.1
0,8/8/2015,24.5,94,14.4
0,8/8/2015,24.4,95,16.1
0,8/8/2015,24.5,94,17.2
0,8/8/2015,24.4,95,17.4
0,8/8/2015,24.4,95,17.7
0,8/8/2015,24.4,96,17.9
0,8/8/2015,24.3,96,17.6
0,8/8/2015,24.4,96,17.2
0,8/8/2015,24.5,95,16.4
0,8/8/2015,24.8,95,16.2
0,8/8/2015,25,94,16.3
0,8/8/2015,25.2,93,17.1
0,8/8/2015,25.5,93,16.5
0,8/8/2015,25.7,93,16.1
0,8/8/2015,25.8,92,16.1
0,8/8/2015,25.9,92,15.9
0,8/9/2015,25.8,93,15.1
0,8/9/2015,25.8,93,14.2
0,8/9/2015,25.9,93,12.3
0,8/9/2015,25.6,94,10.6
0,8/9/2015,25.4,95,10.1
0,8/9/2015,25.2,96,10.9
0,8/9/2015,25.1,96,12
0,8/9/2015,25,96,12.3
0,8/9/2015,25,95,14.4
0,8/9/2015,25,94,16.5
0,8/9/2015,25,93,17.8
0,8/9/2015,25.1,92,17.9
0,8/9/2015,25.1,92,17
0,8/9/2015,25.1,92,15.3
0,8/9/2015,25.1,93,14.4
0,8/9/2015,25.2,94,12.6
0,8/9/2015,25.4,93,11.9
0,8/9/2015,25.6,93,10.8
0,8/9/2015,25.9,92,10.5
0,8/9/2015,26.1,92,9.9
0,8/9/2015,26.4,91,10.3
0,8/9/2015,26.7,90,9.6
0,8/9/2015,26.9,90,10
0,8/9/2015,26.9,90,10.2
0,8/10/2015,26.8,92,10.3
0,8/10/2015,26.5,93,10.1
0,8/10/2015,26.2,92,7.3
0,8/10/2015,26,93,9.8
0,8/10/2015,25.8,94,11.9
0,8/10/2015,25.5,94,9.5
0,8/10/2015,25.5,94,7.4
0,8/10/2015,25.3,95,6.6
0,8/10/2015,25.2,95,6.9
0,8/10/2015,25.2,95,7.2
0,8/10/2015,25.1,95,5.8
0,8/10/2015,25,95,8.5
0,8/10/2015,25,96,13
0,8/10/2015,25,96,14.3
0,8/10/2015,25.3,93,14.2
0,8/10/2015,25.4,93,14
0,8/10/2015,25.5,91,16.7
0,8/10/2015,25.7,88,17.6
0,8/10/2015,26,86,16.5
0,8/10/2015,26.1,84,14.9
0,8/10/2015,26.3,83,13.8
0,8/10/2015,26.5,82,13.4
0,8/10/2015,26.5,82,12.9
0,8/10/2015,26.6,82,11.5
0,8/11/2015,26.6,83,9.6
0,8/11/2015,26.5,85,7.7
0,8/11/2015,26.6,78,4.8
0,8/11/2015,26.5,79,6.2
0,8/11/2015,26.2,81,8.7
0,8/11/2015,26,83,10
0,8/11/2015,25.9,84,11
0,8/11/2015,25.6,86,14.2
0,8/11/2015,25.5,87,18.5
0,8/11/2015,25.5,87,20.5
0,8/11/2015,25.5,87,20.3
0,8/11/2015,25.6,85,19.5
0,8/11/2015,25.7,83,18.3
0,8/11/2015,25.8,82,17.9
0,8/11/2015,25.5,85,20.3
0,8/11/2015,25.6,85,18.4
0,8/11/2015,25.8,85,15.8
0,8/11/2015,26,84,14.8
0,8/11/2015,26.3,83,13.8
0,8/11/2015,26.5,83,14.9
0,8/11/2015,26.8,83,16
0,8/11/2015,27,83,16.7
0,8/11/2015,27,85,16.5
0,8/11/2015,27,87,16.4
0,8/12/2015,26.9,88,15.5
0,8/12/2015,26.8,90,15.1
0,8/12/2015,26.8,89,17.1
0,8/12/2015,26.5,90,17.6
0,8/12/2015,26.4,90,17.8
0,8/12/2015,26.3,89,17.2
0,8/12/2015,26.2,88,16.6
0,8/12/2015,26.1,87,15.7
0,8/12/2015,26,86,15.7
0,8/12/2015,26,85,15.5
0,8/12/2015,26,85,14.1
0,8/12/2015,25.9,85,10.9
0,8/12/2015,25.7,86,8.4
0,8/12/2015,25.5,88,9.7
0,8/12/2015,25.5,88,11.2
0,8/12/2015,25.6,87,10.7
0,8/12/2015,25.9,86,9.9
0,8/12/2015,26,86,8.7
0,8/12/2015,26.3,85,7.6
0,8/12/2015,26.6,81,6.9
0,8/12/2015,26.9,79,8.4
0,8/12/2015,27.1,77,9.9
0,8/12/2015,27.2,76,11
0,8/12/2015,27.2,78,12.1
0,8/13/2015,27.1,81,14
0,8/13/2015,26.9,85,15.3
0,8/13/2015,26.8,90,14.6
0,8/13/2015,26.5,91,15.3
0,8/13/2015,26.4,92,14.5
0,8/13/2015,26.2,92,14.5
0,8/13/2015,26.1,92,15.9
0,8/13/2015,26.2,90,16.3
0,8/13/2015,26.3,87,18.4
0,8/13/2015,26.5,84,20.6
0,8/13/2015,26.6,82,22.9
0,8/13/2015,26.9,80,25
0,8/13/2015,26.9,80,25.9
0,8/13/2015,26.9,81,26.6
0,8/13/2015,26.8,81,23.2
0,8/13/2015,26.7,83,22.8
0,8/13/2015,26.8,85,22.5
0,8/13/2015,26.9,86,23.4
0,8/13/2015,27,86,23.4
0,8/13/2015,27.1,86,22.9
0,8/13/2015,27.2,86,23.4
0,8/13/2015,27.2,86,23.8
0,8/13/2015,27.2,86,23.8
0,8/13/2015,27.2,86,23.1
0,8/14/2015,27.2,85,21.1
0,8/14/2015,27.1,86,19.1
0,8/14/2015,27,85,15.3
0,8/14/2015,26.9,86,14.8
0,8/14/2015,26.8,86,17.9
0,8/14/2015,26.8,86,22.7
0,8/14/2015,26.8,86,25.9
0,8/14/2015,26.9,84,28.1
0,8/14/2015,27,82,31.2
0,8/14/2015,27.1,80,32.9
0,8/14/2015,27,78,34
0,8/14/2015,26.9,79,33.9
0,8/14/2015,26.8,80,33.4
0,8/14/2015,26.7,82,32.6
0,8/14/2015,26.7,82,32.5
0,8/14/2015,26.6,84,33.2
0,8/14/2015,26.6,86,31.7
0,8/14/2015,26.6,88,29.5
0,8/14/2015,26.5,88,30.3
0,8/14/2015,26.5,89,29.8
0,8/14/2015,26.4,88,26.9
0,8/14/2015,26.5,88,24.6
0,8/14/2015,26.5,88,22.3
0,8/14/2015,26.6,88,21.9
0,8/15/2015,26.5,89,23
0,8/15/2015,26.6,88,23
0,8/15/2015,25.8,89,24.2
0,8/15/2015,25.7,89,24.9
0,8/15/2015,25.6,89,24.3
0,8/15/2015,25.6,89,23.1
0,8/15/2015,25.5,90,21.3
0,8/15/2015,25.5,90,19.6
0,8/15/2015,25.5,91,18.3
0,8/15/2015,25.4,91,16.8
0,8/15/2015,25.2,92,16.3
0,8/15/2015,25.2,92,15.8
0,8/15/2015,25.1,92,17.1
0,8/15/2015,25,93,16
0,8/15/2015,25,92,13.4
0,8/15/2015,25,92,12.8
0,8/15/2015,25.1,91,12.8
0,8/15/2015,25.3,91,12.8
0,8/15/2015,25.5,90,13.8
0,8/15/2015,25.6,89,14.5
0,8/15/2015,25.9,88,13.1
0,8/15/2015,26.1,87,11.4
0,8/15/2015,26.2,87,9.4
0,8/15/2015,26.4,86,7.7
0,8/16/2015,26.4,86,8.2
0,8/16/2015,26.3,87,9.3
0,8/16/2015,26.4,85,7.3
0,8/16/2015,26.1,88,10.1
0,8/16/2015,25.9,90,13.6
0,8/16/2015,25.8,91,16.2
0,8/16/2015,25.6,91,16.6
0,8/16/2015,25.6,90,16.2
0,8/16/2015,25.6,90,17.3
0,8/16/2015,25.6,89,18.5
0,8/16/2015,25.6,88,18.4
0,8/16/2015,25.6,87,18.8
0,8/16/2015,25.6,87,19.2
0,8/16/2015,25.6,86,17.8
0,8/16/2015,25.5,86,11.6
0,8/16/2015,25.6,85,10.9
0,8/16/2015,25.7,86,10.7
0,8/16/2015,25.9,85,11.2
0,8/16/2015,26,84,10.9
0,8/16/2015,26.2,83,11.2
0,8/16/2015,26.3,83,10.8
0,8/16/2015,26.4,83,11.6
0,8/16/2015,26.5,83,12.8
0,8/16/2015,26.5,84,14.2
0,8/17/2015,26.5,85,16.3
0,8/17/2015,26.3,87,18.8
0,8/17/2015,26.1,87,17.7
0,8/17/2015,26,86,19.3
0,8/17/2015,26,85,19.5
0,8/17/2015,26.1,85,18
0,8/17/2015,26.1,84,18.5
0,8/17/2015,26.1,84,18.4
0,8/17/2015,26.1,84,17
0,8/17/2015,26,85,16.2
0,8/17/2015,25.9,86,14.6
0,8/17/2015,25.9,85,13
0,8/17/2015,25.8,86,9.8
0,8/17/2015,25.6,86,8.9
0,8/17/2015,25.5,88,4.7
0,8/17/2015,25.5,88,5.5
0,8/17/2015,25.7,88,8.2
0,8/17/2015,25.9,87,11.4
0,8/17/2015,26,86,12.6
0,8/17/2015,26.1,86,12
0,8/17/2015,26.3,85,12.1
0,8/17/2015,26.4,85,13.4
0,8/17/2015,26.5,85,14.9
0,8/17/2015,26.6,85,17
0,8/18/2015,26.6,85,17.7
0,8/18/2015,26.6,85,17.2
0,8/18/2015,26.2,87,18.1
0,8/18/2015,26,87,18.9
0,8/18/2015,26,87,17.1
0,8/18/2015,25.9,88,15.9
0,8/18/2015,25.9,88,14.8
0,8/18/2015,25.9,88,14.5
0,8/18/2015,25.8,88,16.9
0,8/18/2015,25.8,88,20.3
0,8/18/2015,25.8,89,22.2
0,8/18/2015,25.7,89,22.3
0,8/18/2015,25.6,89,21
0,8/18/2015,25.5,88,19.6
0,8/18/2015,25.5,86,17.2
0,8/18/2015,25.5,86,14.3
0,8/18/2015,25.5,86,11
0,8/18/2015,25.6,86,8.1
0,8/18/2015,25.6,86,5.9
0,8/18/2015,25.8,86,5.6
0,8/18/2015,25.8,86,9.4
0,8/18/2015,25.9,86,11.6
0,8/18/2015,25.9,86,16.6
0,8/18/2015,25.9,86,21.3
0,8/19/2015,25.7,86,19
0,8/19/2015,25.6,86,17.9
0,8/19/2015,25.2,87,9.9
0,8/19/2015,25.2,87,4.5
0,8/19/2015,25.2,86,4.7
0,8/19/2015,25.2,86,6.4
0,8/19/2015,25.2,84,6.9
0,8/19/2015,25.1,85,4.8
0,8/19/2015,25.1,85,6.4
0,8/19/2015,25,85,9.7
0,8/19/2015,24.9,86,11.5
0,8/19/2015,24.8,86,12
0,8/19/2015,24.7,87,13.8
0,8/19/2015,24.7,87,14.5
0,8/19/2015,24.6,86,15.4
0,8/19/2015,24.6,87,12.3
0,8/19/2015,24.7,87,9
0,8/19/2015,24.9,86,10.2
0,8/19/2015,25.1,86,11.2
0,8/19/2015,25.3,85,12.3
0,8/19/2015,25.4,83,13.7
0,8/19/2015,25.5,84,12.9
0,8/19/2015,25.6,84,12.9
0,8/19/2015,25.6,85,13.5
0,8/20/2015,25.6,86,14.3
0,8/20/2015,25.5,87,13.9
0,8/20/2015,25.5,88,14.7
0,8/20/2015,25.4,89,16.5
0,8/20/2015,25.4,89,16.9
0,8/20/2015,25.2,89,17.3
0,8/20/2015,25.1,89,17.7
0,8/20/2015,25,89,18.1
0,8/20/2015,25,89,19.8
0,8/20/2015,25,89,22.3
0,8/20/2015,25.1,89,25.3
0,8/20/2015,25.1,88,27.6
0,8/20/2015,25.3,88,31.1
0,8/20/2015,25.5,86,30.2
0,8/20/2015,25.5,85,26.1
0,8/20/2015,25.5,84,20.9
0,8/20/2015,25.4,85,20
0,8/20/2015,25.2,85,20
0,8/20/2015,25.2,84,18.6
0,8/20/2015,25.3,81,19.3
0,8/20/2015,25.4,77,20.2
0,8/20/2015,25.5,72,20.7
0,8/20/2015,25.5,68,20.7
0,8/20/2015,25.6,64,22.2
0,8/21/2015,25.5,62,23.2
0,8/21/2015,25.5,60,21.1
0,8/21/2015,25.4,58,18.6
0,8/21/2015,25.2,59,16.5
0,8/21/2015,25.1,61,15.6
0,8/21/2015,25,63,13.6
0,8/21/2015,24.9,64,11.1
0,8/21/2015,24.9,65,10
0,8/21/2015,24.8,66,8.9
0,8/21/2015,24.7,67,7.7
0,8/21/2015,24.6,67,5.5
0,8/21/2015,24.5,67,2.9
0,8/21/2015,24.5,67,1.9
0,8/21/2015,24.5,67,1.8
0,8/21/2015,24.6,67,5.1
0,8/21/2015,24.6,67,5.9
0,8/21/2015,24.8,67,6.6
0,8/21/2015,25,66,7.4
0,8/21/2015,25.2,65,7.1
0,8/21/2015,25.5,64,7.9
0,8/21/2015,25.6,64,8.2
0,8/21/2015,25.8,63,8.5
0,8/21/2015,26,63,8.7
0,8/21/2015,26,62,8.8
0,8/22/2015,26,63,10.4
0,8/22/2015,26,63,12.2
0,8/22/2015,25.9,68,11.4
0,8/22/2015,25.8,71,11.7
0,8/22/2015,25.7,73,13.3
0,8/22/2015,25.6,75,13.8
0,8/22/2015,25.5,77,9.2
0,8/22/2015,25.5,77,4.2
0,8/22/2015,25.5,77,2.6
0,8/22/2015,25.4,78,2.5
0,8/22/2015,25.3,79,1.4
0,8/22/2015,25.2,79,0.8
0,8/22/2015,25.1,80,5.4
0,8/22/2015,25,80,9.4
0,8/22/2015,24.9,80,10
0,8/22/2015,24.9,79,9.4
0,8/22/2015,25,77,6.9
0,8/22/2015,25.2,75,8.8
0,8/22/2015,25.5,73,12.2
0,8/22/2015,25.7,71,11.9
0,8/22/2015,26,68,10.9
0,8/22/2015,26.1,67,10.8
0,8/22/2015,26.4,65,11.2
0,8/22/2015,26.5,64,10.2
0,8/23/2015,26.5,63,8.2
0,8/23/2015,26.5,64,6
0,8/23/2015,26.2,67,8.9
0,8/23/2015,26,70,8.8
0,8/23/2015,25.9,73,10.1
0,8/23/2015,25.7,74,9
0,8/23/2015,25.5,77,10.5
0,8/23/2015,25.3,79,12.3
0,8/23/2015,25.1,79,13.4
0,8/23/2015,25,80,14.1
0,8/23/2015,24.9,80,15
0,8/23/2015,24.8,80,16.2
0,8/23/2015,24.7,80,16.6
0,8/23/2015,24.6,81,16.7
0,8/23/2015,24.5,81,18.1
0,8/23/2015,24.5,81,18.6
0,8/23/2015,24.6,81,18.9
0,8/23/2015,24.8,79,18.5
0,8/23/2015,25.1,77,19.9
0,8/23/2015,25.4,76,18.6
0,8/23/2015,25.5,75,17.7
0,8/23/2015,25.7,75,18.4
0,8/23/2015,25.8,76,18.3
0,8/23/2015,25.8,76,17.9
0,8/24/2015,25.7,78,19.4
0,8/24/2015,25.6,80,20.1
0,8/24/2015,25.5,82,19
0,8/24/2015,25.4,83,20.3
0,8/24/2015,25.4,84,22.5
0,8/24/2015,25.3,84,24.7
0,8/24/2015,25.2,84,27.5
0,8/24/2015,25.1,84,31.1
0,8/24/2015,24.8,83,32.7
0,8/24/2015,24,84,31
0,8/24/2015,23.8,85,29.4
0,8/24/2015,24.1,84,29.4
0,8/24/2015,23.8,85,33.3
0,8/24/2015,24,84,35.9
0,8/24/2015,24,84,33.9
0,8/24/2015,24,82,33.9
0,8/24/2015,23.9,82,27.8
0,8/24/2015,23.8,82,22.6
0,8/24/2015,23.7,80,21.1
0,8/24/2015,23.7,81,23.1
0,8/24/2015,23.8,80,25.7
0,8/24/2015,23.7,79,25.2
0,8/24/2015,23.8,77,23.4
0,8/24/2015,23.9,74,21.3
0,8/25/2015,24.1,72,19.3
0,8/25/2015,24.4,71,18.2
0,8/25/2015,25,66,12.7
0,8/25/2015,24.7,68,9.9
0,8/25/2015,24.3,71,7.4
0,8/25/2015,24,72,3
0,8/25/2015,23.8,76,5.8
0,8/25/2015,23.2,81,8.1
0,8/25/2015,22.6,86,9.4
0,8/25/2015,22.6,86,14.8
0,8/25/2015,22.8,86,17.7
0,8/25/2015,22.8,86,21.2
0,8/25/2015,23,86,22.5
0,8/25/2015,23.5,84,22.7
0,8/25/2015,24.1,84,16.1
0,8/25/2015,24.4,82,17.8
